TranscriptionFactor,TargetGene,ModeOfRegulation,PMID
CTCF,APP,Repression,11706010
CTCF,CSF2,Unknown,19158269
CTNNB1,AR,Unknown,16141201
CTNNB1,PTGS2,Unknown,11396184
DDB2,BCL2,Repression,20013802
DDB2,SOD2,Repression,18431487
DEK,BCL2,Activation,17685435
DNMT1,TP53,Unknown,24006445
DNMT1,VEGFA,Activation,17934516
DR1,PTGS2,Activation,11840453
E2F1,AR,Activation,21099103
E2F1,AR,Unknown,22508987
E2F1,BCL2,Activation,11559537;12679318
E2F1,TNF,Unknown,17707233
E2F1,TP53,Activation,15706352
E2F1,TP53,Repression,8557038
E2F1,TP53,Unknown,12625370;21441950;22241525
E2F1,VEGFA,Repression,20639906
E2F3,VEGFA,Unknown,21372519
E2F4,AR,Unknown,22508987
EGR1,AR,Repression,15517885
EGR1,GDNF,Unknown,9729303
EGR1,PTGS2,Repression,15517885
EGR1,SOD1,Activation,9867871
EGR1,STMN1,Unknown,19786090
EGR1,TNF,Activation,10913190;14767560
EGR1,TP53,Activation,9242687
EGR1,VEGFA,Activation,20489156
EGR1,VEGFA,Repression,15517885
EGR1,VEGFA,Unknown,9049304
EGR2,PTGS2,Unknown,24007274
EHF,DCDC2,Repression,22733135
ELF2,VCP,Activation,18544453
ELF3,PTGS2,Unknown,15794755
ELF4,TP53,Repression,20805247
ELK1,PSEN1,Activation,12750007
ELK1,PTPRZ1,Unknown,20224786
ENO1,PTGS2,Unknown,19846662
EP300,GFAP,Activation,20414733
EP300,IGF1,Unknown,18281476
EP300,LAMA3,Repression,10713141
EP300,PTGS2,Activation,12471036
EP300,PTGS2,Unknown,12057991;17237818;17395887
EP300,VEGFA,Activation,22789427
EPAS1,PTPRZ1,Unknown,20224786
EPAS1,VEGFA,Activation,11301389;11751212;16900513;19080330
EPAS1,VEGFA,Unknown,15156561;16920734
ERCC2,BCL2,Repression,22387547
ERCC2,TP53,Activation,22387547
ESR1,AR,Activation,22391641
ESR1,BCL2,Activation,19148464
ESR1,BCL2,Unknown,10542244;11261829;9306964
ESR1,RARA,Activation,9626663
ESR1,TP53,Repression,17681750
ESR1,VEGFA,Activation,19398483
ESR1,VEGFA,Unknown,10995484;14647449
ESR2,VEGFA,Unknown,10995484
ETS1,ATXN2,Unknown,22914732
ETS1,CSF2,Unknown,12475968
ETS1,SQSTM1,Unknown,9762895
ETS1,TP53,Unknown,10510472
ETS2,APP,Unknown,12890557
ETS2,CSF2,Activation,12646185
ETS2,TP53,Unknown,10510472
ETV1,AR,Unknown,17505060
ETV4,PTGS2,Activation,11274170
ETV4,TNF,Unknown,7896795
EWSR1,ATF1,Unknown,9569031
EWSR1,CCK,Unknown,17438102
EWSR1,EGR2,Unknown,22327514
EWSR1,MITF,Activation,12966428
EWSR1,NR0B1,Unknown,18591936
EWSR1,PHLDA1,Repression,22323082
EWSR1,POU4F1,Unknown,15021903
EWSR1,TERT,Activation,14678994
EWSR1,TGFBR2,Repression,10508522
EZH2,TP53,Repression,20132185
EZH2,TP53,Unknown,24006445
FOS,BCL2L1,Unknown,16911523
FOS,CASP9,Activation,20188076
FOS,CD40LG,Unknown,11160303
FOS,GSTP1,Unknown,8206948
FOS,NEFL,Activation,8180132
FOS,PTGS2,Activation,9620167
FOS,PTGS2,Unknown,11278336;12057991;17556653
FOS,TP53,Unknown,10348347
FOXA1,BCL2,Repression,19127412
FOXH1,AR,Repression,16120611
FOXM1,APOE,Unknown,11229886
FOXM1,AR,Activation,24583551
FOXM1,VEGFA,Unknown,21860419
FOXO1,AR,Repression,19074551
FOXO3,AR,Activation,16061480
FOXO3,AR,Unknown,17522055
FOXO3,VEGFA,Unknown,21860419
FOXO4,SOD2,Activation,21536589
FOXQ1,VEGFA,Activation,20145154
FUS,AR,Unknown,21909421
FUS,DDIT3,Activation,11162437
FUS,KLK3,Unknown,21909421
FUS,MDM2,Repression,17234782
GABPA,ERBB2,Unknown,7914192
GABPA,OXTR,Unknown,10218980
GABPA,RPS3A,Unknown,12463423
GABPA,TOMM70,Activation,17167546
GABPA,ZNF205,Unknown,22306510
GATA2,AR,Activation,24423874
GATA3,CD40LG,Activation,18719603
GLI1,BCL2,Activation,19074837;21135115
GLI1,BCL2,Repression,14555646
GLI1,BCL2,Unknown,15520176;24739390
GLI2,BCL2,Activation,16880536;21135115
GTF3A,FUS,Unknown,12364590
HDAC1,AR,Unknown,11971970
HDAC1,PTGS2,Activation,17395887
HDAC1,TP53,Repression,15130752
HDAC11,TNF,Repression,21239696
HDAC2,IGF1,Unknown,18193094
HDAC2,VEGFA,Unknown,23926105
HDAC3,TNF,Unknown,15356147
HDAC3,VEGFA,Unknown,23926105
HDAC4,PTGS2,Activation,18820298
HDAC4,VEGFA,Repression,19509297
HDAC9,APP,Unknown,20145244
HDAC9,TP53,Repression,15964798
HDGF,VEGFA,Activation,14662017;21302807
HEXIM1,VEGFA,Unknown,20453883
HEYL,AR,Repression,21454491
HIC1,VEGFA,Repression,24067369
HIF1A,AR,Activation,17426252;21056661
HIF1A,VEGFA,Activation,11749701;12542982;12820439;15315159;15735682;15890092;16052307;16515634;16540671;16854277;16900513;17461470;17557905;17889387;18027712;18060642;18572865;19759417;22789427
HIF1A,VEGFA,Repression,12509854;14712484;15930297;16596228;18471962
HIF1A,VEGFA,Unknown,11486006;15156561;16543242;16774940;17486380;18835464;19238077;19502554;21731766;23060442
HIPK2,TP53,Unknown,12851404
HIPK2,VEGFA,Repression,18644116;19046997
HMGA1,PTGS2,Activation,22898640
HMGA1,TP53,Unknown,20335021
HMGB2,TNF,Activation,18218727
HNF1A,VEGFA,Unknown,21731766
HOXA1,BCL2,Activation,12482855;15665309
HOXA10,TP53,Activation,21993662
HOXB7,VEGFA,Activation,21183939
HSF1,TNF,Unknown,18689673
HTATIP2,VEGFA,Repression,19349353
ID3,VEGFA,Unknown,16926250
IFI16,TP53,Unknown,22618232
IKBKB,TP53,Unknown,24006445
ING1,CASP3,Activation,15662138
ING1,TP53,Activation,15662138;16325212
ING2,BCL2,Repression,15748897
ING4,BCL2,Repression,19895734;20707719
ING4,CASP3,Activation,19895734
ING4,PTGS2,Repression,18399550
ING4,TP53,Activation,19895734
IRF1,BCL2,Repression,10918594
IRF1,TP53,Unknown,19003964
IRF5,TNF,Unknown,20237317
JUN,APP,Unknown,8015372
JUN,AR,Repression,20148354
JUN,AR,Unknown,16732317
JUN,BCL2L1,Unknown,16911523
JUN,CSF2,Unknown,15840658
JUN,GSTP1,Unknown,8206948
JUN,NEFL,Activation,8180132
JUN,PTGS2,Activation,15772294;18294142;9620167
JUN,PTGS2,Unknown,11278336;12057991;16339564;17556653;20237399
JUN,RARA,Repression,9377582
JUN,SMN1,Repression,15550677
JUN,SOD2,Unknown,15330761
JUN,STMN1,Activation,15474303
JUN,TNF,Activation,10318823;10688670;10748079;10913190
JUN,TNF,Unknown,7896795;9566900
JUN,TP53,Repression,22859294
JUN,TP53,Unknown,10348347
JUN,VEGFA,Repression,11731421
JUNB,PTGS2,Activation,9620167
JUND,CD40LG,Unknown,11160303
JUND,PTGS2,Activation,9620167
KDM4B,AR,Activation,23435229
KHDRBS1,AR,Unknown,18273831
KHDRBS1,IGF2,Activation,12849008
KHDRBS1,LEP,Activation,21672929
KLF10,STMN1,Repression,18930345
KLF4,LAMA3,Activation,11551969
KLF4,RARA,Repression,19531492
KLF4,SOD1,Repression,23370975
KLF4,TP53,Activation,21132436
KLF4,TP53,Repression,17308127
KLF4,TP53,Unknown,18511453
KLF4,VEGFA,Unknown,23926105
KLF6,IGF1R,Unknown,15131018
LEF1,AR,Unknown,19351848
LRRFIP1,TNF,Repression,16199883
LYL1,STMN1,Unknown,23000483
MBD2,GSTP1,Repression,11960994;12543808;19856314
MBD2,GSTP1,Unknown,11406558
MDM4,TP53,Unknown,11528400;17499002;17875722;19910468
MED1,AR,Unknown,22102282
MEF2A,PPARGC1A,Unknown,18222924
MEF2C,VEGFA,Unknown,18450586
MEIS1,AR,Unknown,25158280
MITF,PPARGC1A,Activation,23416000
MSX2,BCL2,Repression,21730974
MSX2,SOD1,Activation,22824755
MTA1,BCL2L1,Activation,11948399
MTF1,SOD1,Activation,15378601
MYB,BCL2,Activation,11675351
MYB,BCL2,Repression,20659323
MYB,BCL2,Unknown,16088151
MYC,BCL2,Unknown,18809243
MYC,HNRNPA1,Activation,20010808
MYC,HNRNPA2B1,Activation,20010808
MYC,PTBP1,Activation,20010808
MYC,ST3GAL3,Activation,22547830
MYC,TP53,Activation,8494784
MYC,TP53,Unknown,19086036
MYC,VEGFA,Activation,19398483
MYC,VEGFA,Unknown,18809243
MYCN,TP53,Activation,19885598;21862876
MYCN,TP53,Repression,21862876
NCOA2,AR,Repression,17079484
NCOA3,BCL2,Activation,22213475
NCOA4,AR,Activation,16110473
NCOA4,AR,Unknown,18156210
NCOR1,AR,Activation,21720703
NCOR1,AR,Unknown,16373395
NCOR1,IGF1,Unknown,18193094
NCOR2,AR,Activation,21720703
NCOR2,AR,Unknown,16373395
NCOR2,IGF1,Unknown,18193094
NF1,TP53,Activation,10634504;8816507
NFAT5,TNF,Unknown,11485737
NFE2L2,BRCA1,Activation,23353771
NFE2L2,CAT,Activation,22493435
NFE2L2,CFTR,Activation,20309604
NFE2L2,CFTR,Repression,20309604
NFE2L2,CXCL8,Activation,21925595
NFE2L2,GCLC,Repression,22459801
NFE2L2,GCLC,Unknown,16054171
NFE2L2,GSS,Unknown,15890065;22213475
NFE2L2,GSTA1,Activation,16551619
NFE2L2,GSTA1,Repression,22459801
NFE2L2,HBB,Unknown,15206576
NFE2L2,HMOX1,Activation,16551619;21982894;22484158
NFE2L2,HMOX1,Repression,22459801
NFE2L2,HMOX1,Unknown,17942419;24035498
NFE2L2,KRT16,Activation,18629308
NFE2L2,MTHFR,Activation,16551619
NFE2L2,NQO1,Activation,11013233
NFE2L2,NQO1,Repression,22459801
NFE2L2,NQO1,Unknown,11035254
NFE2L2,SDHB,Unknown,9492280
NFE2L2,SOD1,Activation,22493435
NFE2L2,SOD2,Activation,22493435
NFE2L2,UGT2B7,Activation,18622263
NFIC,GFAP,Unknown,19540848
NFIL3,APP,Unknown,22947103
NFIL3,PTGS2,Unknown,1620116
NFKB1,AR,Repression,15517885
NFKB1,AR,Unknown,16619263
NFKB1,BCL2,Activation,14978135;18158998;19259124;20446017;21503108
NFKB1,BCL2,Repression,12032828;15120608;18031796;18566231
NFKB1,BCL2,Unknown,14739605;16022909;16453001;17673602;18761399;19233129;20103608;20332461
NFKB1,BCL2L1,Activation,12226754;14978135;15756023;15856023;15986355;16904634;18223231;20066113
NFKB1,BCL2L1,Repression,15231833
NFKB1,BCL2L1,Unknown,10733571;10925251;12176906;14739605;16453001;17673602;18222423
NFKB1,CASP3,Unknown,20056115
NFKB1,CASP9,Unknown,20056115
NFKB1,CD40LG,Activation,11751888
NFKB1,CD40LG,Unknown,11160303;11529914;21243522
NFKB1,CSF2,Unknown,18285351
NFKB1,GDNF,Unknown,9729303
NFKB1,GFAP,Activation,16516312
NFKB1,GFAP,Unknown,20471977
NFKB1,GSTP1,Activation,15013838
NFKB1,OPTN,Activation,19340308
NFKB1,PTGS2,Activation,10827178;12471036;15368354;15387324;15547942;15555528;15997464;16624933;16820889;18057724;18294142;19618291;22001128
NFKB1,PTGS2,Repression,12622742;15517885
NFKB1,PTGS2,Unknown,12067569;12349897;12871860;14988266;15655349;16210649;17556653;17673602;17767925;18973191;19766095;20103608;20669087
NFKB1,SOD2,Activation,11880364;14515147;19507253
NFKB1,SOD2,Unknown,15330761;18779124
NFKB1,SQSTM1,Unknown,9762895
NFKB1,TNF,Activation,10079106;10748079;11749970;12058956;12686724;15013838;16707469;16916598;17407192;18057724;20066113;7876168;8219230;8679226
NFKB1,TNF,Unknown,10551799;10837498;10963848;11297551;14960579;15812247;16040075;16433741;17442180;17707233;18285351;20237317;9916895
NFKB1,TP53,Unknown,10348347;11032029
NFKB1,VEGFA,Activation,15856023;16684540;17407600;18056465
NFKB1,VEGFA,Repression,15517885
NFKB1,VEGFA,Unknown,12160329;17673602;18184402;20103608;20538607
NFKBIA,PON2,Activation,19401157
NKX3-1,AR,Repression,16697957
NKX3-1,IGF1R,Repression,22179513
NKX3-1,VEGFA,Unknown,18974119
NR0B2,PTGS2,Activation,21613300
NR1H4,VEGFA,Activation,21364590
NR1I2,BCL2,Activation,16085054
NR1I2,BCL2L1,Activation,16085054
NR3C1,TP53,Repression,17016446
NR4A1,TNF,Repression,19213954
NRF1,SNRPN,Unknown,16116039
NUPR1,BCL2L1,Activation,18690848
NUPR1,TP53,Unknown,22858377
OTX2,IGF1,Activation,21047732
PA2G4,AR,Unknown,20159994
PARP1,BCL2,Repression,20564216
PARP1,HFE,Unknown,24184271
PAWR,BCL2,Repression,11912153;9989812
PAX2,TP53,Repression,8521821
PAX3,BCL2L1,Activation,10871843
PAX5,BCL2,Repression,22105368
PAX5,TP53,Activation,22105368
PAX5,TP53,Repression,8521821
PAX8,TP53,Repression,8521821
PBX1,VCP,Activation,17200190
PBX2,VCP,Unknown,19356220
PER1,BCL2,Activation,19675098
PGR,BCL2,Activation,17785366
PGR,BCL2,Unknown,9306964
PGR,PTGS2,Repression,18483177
PGR,VEGFA,Unknown,22542550
PHF10,CASP3,Unknown,20530714
PIAS2,AR,Activation,11117529
PML,CASP3,Activation,16253165
PML,GRIP1,Activation,23542129
PML,TP53,Unknown,12837275
POU2F1,AR,Unknown,21387309
PPARA,PTGS2,Activation,11412039
PPARA,SOD2,Unknown,19958503
PPARD,ANG,Repression,17511960
PPARD,SOD1,Activation,18048767
PPARG,BCL2,Activation,15067355
PPARG,BCL2,Repression,14960510
PPARG,BCL2L1,Repression,14960510
PPARG,PTGS2,Activation,11412039
PPARG,PTGS2,Repression,14555539;16506021
PPARG,PTGS2,Unknown,10827178;11278336
PPARG,TP53,Activation,14960510;16887883
PPARGC1A,ALDOB,Activation,16891307
PPARGC1A,APOA5,Activation,16891307
PPARGC1A,APOC3,Activation,16891307
PPARGC1A,CYP2C9,Unknown,16882880
PPARGC1A,CYP7A1,Activation,16891307
PPARGC1A,MFN2,Activation,17828388
PPARGC1A,MLYCD,Unknown,16434556
PPARGC1A,OTC,Activation,16891307
PPARGC1A,PCK2,Activation,16891307
PTTG1,VEGFA,Activation,12213878;16926250
PURA,AR,Repression,18413735;19790234
RARA,ABCC3,Repression,17272513
RARA,ANXA8,Repression,1313714
RARA,CCNA1,Repression,11090075
RARA,CDKN1A,Activation,10356361
RARA,CRABP1,Activation,18000064
RARA,CRH,Activation,19596122
RARA,CXCR5,Activation,14993281
RARA,CYP1A1,Unknown,15325265
RARA,ETS1,Unknown,11327309
RARA,FGFBP1,Activation,11077050
RARA,GNRH2,Unknown,17451432
RARA,HCK,Unknown,21993313
RARA,HNF4A,Unknown,11585914
RARA,HSD17B2,Activation,18270252
RARA,HSD17B2,Unknown,17538076
RARA,ICAM1,Activation,1355009
RARA,MACROD1,Repression,19698236
RARA,MAOB,Unknown,19401466
RARA,MUC5AC,Repression,11171071
RARA,NR1I3,Activation,20211151
RARA,PLAU,Unknown,10361124
RARA,PRKCA,Activation,11525643
RARA,RARB,Activation,10629091
RARA,RPTOR,Unknown,21060808
RARA,SCD,Activation,11397803
RARA,SFTPB,Unknown,10070102
RARA,THBD,Activation,9269772
RARA,THBD,Unknown,11036068
RB1,IGF1,Unknown,18281476
RB1,VEGFA,Activation,16007189
REL,CD40LG,Unknown,11160303
REL,SOD2,Activation,11880364
RELA,AR,Repression,14715080;15517885
RELA,AR,Unknown,16619263
RELA,BCL2,Activation,14978135;18158998;19259124;20446017;21503108
RELA,BCL2,Repression,15120608;18031796;18566231
RELA,BCL2,Unknown,14739605;16022909;16453001;17673602;18761399;19233129;20103608;20332461
RELA,BCL2L1,Activation,12226754;14978135;15756023;15856023;15986355;16904634;18223231;20066113;20585448
RELA,BCL2L1,Repression,15231833
RELA,BCL2L1,Unknown,10733571;10925251;14739605;16453001;17673602
RELA,CASP3,Unknown,20056115
RELA,CASP9,Unknown,20056115
RELA,CD40LG,Unknown,11160303;11529914;21243522
RELA,CSF2,Unknown,18285351
RELA,GFAP,Activation,16516312
RELA,GFAP,Unknown,20471977
RELA,GSTP1,Activation,15013838
RELA,OPTN,Activation,19340308
RELA,PTGS2,Activation,10827178;12471036;15368354;15387324;15547942;15555528;15997464;16624933;16820889;18057724;18294142;19618291;22001128
RELA,PTGS2,Repression,12622742;15517885
RELA,PTGS2,Unknown,12067569;12349897;12871860;14645117;14988266;15655349;16210649;17556653;17673602;17767925;18973191;19766095;20103608;20669087
RELA,SOD2,Activation,11880364;14515147;19507253
RELA,SOD2,Unknown,15330761;18779124
RELA,TNF,Activation,10079106;10748079;11749970;12058956;12686724;15013838;16707469;16916598;17407192;18057724;20066113;7876168;8219230;8679226
RELA,TNF,Unknown,10551799;10837498;10963848;11297551;14960579;15812247;16040075;16433741;17442180;17707233;18285351;20237317;9916895
RELA,TP53,Unknown,10348347;11032029;15155458
RELA,VEGFA,Activation,15856023;16684540;17407600;18056465
RELA,VEGFA,Repression,15517885
RELA,VEGFA,Unknown,12160329;17673602;18184402;20103608;20538607
REST,AR,Unknown,24163104
REST,BDNF,Repression,18075316;18518926
RUNX1,CSF2,Unknown,20439113
RUNX1,VEGFA,Repression,21447743
RUNX2,AR,Unknown,24648349
RUNX2,VEGFA,Activation,19509297;22641097
RUNX3,CASP3,Activation,15930301;19290488
RUVBL1,TP53,Repression,21617703
SATB1,BCL2,Activation,20564216
SATB1,BCL2,Unknown,21310710
SETBP1,PTGS2,Repression,18419541
SIM2,BCL2,Repression,21729534
SIM2,CASP3,Activation,21729534
SIRT1,TNF,Unknown,21245135
SIRT1,TP53,Activation,23661372
SIRT1,TP53,Repression,15130752;15632193
SMAD2,BCL2,Unknown,24739390
SMAD3,VEGFA,Unknown,11486006
SMAD4,BCL2,Unknown,24739390
SOX6,TP53,Activation,21084391
SOX9,AR,Activation,17234760
SP1,APOE,Unknown,11229886
SP1,APP,Activation,15673661
SP1,APP,Unknown,8015372
SP1,AR,Activation,15661808;18430409
SP1,AR,Unknown,10773882
SP1,BCL2,Unknown,10542244
SP1,CASP3,Unknown,11773055
SP1,GSTP1,Activation,8557630
SP1,IGF1R,Unknown,15345673
SP1,PON1,Activation,15380450
SP1,PSEN1,Unknown,10446206
SP1,PTGS2,Activation,15767339
SP1,PTGS2,Repression,15767339
SP1,RARA,Activation,9626663
SP1,SNRPN,Unknown,16116039
SP1,SOD1,Activation,8921911;9867871
SP1,SOD1,Repression,11724400
SP1,SOD2,Repression,11853549
SP1,SOD2,Unknown,18779124;23500038
SP1,SQSTM1,Unknown,9762895
SP1,TNF,Activation,10688670;10913190
SP1,TNF,Repression,12759366
SP1,VEGFA,Activation,10581162;12429844;15217947;15342781;16540671;16982770;21115498
SP1,VEGFA,Repression,11559575
SP1,VEGFA,Unknown,10816575;11731421;12560084;14647449;18575762;23369005;8910439
SP3,VEGFA,Unknown,10816575;14647449
SPDEF,SQSTM1,Activation,12700667
SPI1,TNF,Unknown,10748079
SREBF1,AR,Unknown,20071336
SREBF1,BCL2L1,Repression,16091421
SREBF2,PON1,Activation,20728021
SREBF2,PON2,Activation,19497963
SRF,SMN1,Activation,15550677
STAT1,APP,Unknown,9841227
STAT1,CD40LG,Activation,12855573
STAT1,PTGS2,Activation,12586443
STAT1,PTGS2,Unknown,10433370;16685393
STAT1,TP53,Activation,14602726
STAT1,TP53,Unknown,24655378
STAT2,PTGS2,Activation,12586443
STAT3,AR,Unknown,23906537
STAT3,BCL2,Activation,15184887;15805299;18839277;19926637;21435102;22504301
STAT3,BCL2,Repression,22313388
STAT3,BCL2,Unknown,18320073;20043094;20446017;21172343;21344490;21385902
STAT3,BCL2L1,Activation,11369651;15184887;15805299;16651438;17880940;20069389;21435102
STAT3,BCL2L1,Repression,20067773
STAT3,BCL2L1,Unknown,15469392;16384639;18222423;18790750;20654581;21172343;21344490
STAT3,GFAP,Activation,21833841
STAT3,GFAP,Unknown,11740937
STAT3,PTGS2,Activation,20145033
STAT3,PTGS2,Unknown,21172343
STAT3,TP53,Unknown,20043094
STAT3,VEGFA,Unknown,23104276
STAT3,VEGFA,Activation,11960372;15735682;17169602;17533737;19284568;19880237;21278793;21418908
STAT3,VEGFA,Repression,17533737;19880237;22313388
STAT3,VEGFA,Unknown,12824281;16540670;16899623;17937859;18184402;18320073;19020709;20043094;21172343;21344490;21731766;25101566
STAT5A,BCL2L1,Unknown,11756417
STAT5B,BCL2L1,Activation,20585448
STAT5B,IGF1,Activation,22419735
STAT6,PTGS2,Activation,17237818
TAF1,AR,Activation,20181722
TBP,APP,Unknown,8015372
TBP,BCL2,Repression,11313951
TBP,FUS,Repression,19841068
TCF4,BCL2,Unknown,23671559
TCF4,NRXN1,Activation,22777675
TCF4,VEGFA,Activation,15940626
TCF7L2,PTGS2,Unknown,11396184
TEAD4,VEGFA,Repression,22761647
TFAP2A,APP,Unknown,17651731
TFAP2A,BCL2,Repression,16533807
TFAP2A,PTGS2,Unknown,16423197
TFAP2A,SOD2,Unknown,23500038
TFAP2A,VEGFA,Activation,9049304
TFAP2A,VEGFA,Unknown,11731421
TFDP1,TP53,Repression,8557038
TP53,ABCB1,Repression,10029407
TP53,ABCB1,Unknown,18234965
TP53,AFP,Repression,14522900
TP53,AKT1,Repression,12485897
TP53,ALKBH2,Unknown,20661249
